site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,value_unc,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
LAC,2015,5,25,21,6,8,5/25/2015 14:06,2015.396929,3/1/3134,419.21,-999.999,34.2841,-118.4727,442,391,51,R,388979,L8,6/17/2015 17:25,...
LAC,2015,5,25,21,6,16,5/25/2015 14:06,2015.39693,3/1/3076,412.8,-999.999,33.8802,-117.8845,125,75,50,R,388945,L8,6/17/2015 20:36,...
LAC,2015,5,29,21,3,57,5/29/2015 14:03,2015.407884,5/1/3093,426.27,-999.999,34.0216,-118.2891,105,55,50,R,389109,L8,6/17/2015 19:16,...
LAC,2015,5,29,21,6,17,5/29/2015 14:06,2015.407889,5/1/3134,434.74,-999.999,34.2841,-118.4727,442,391,51,R,388981,L8,6/17/2015 17:41,...
LAC,2015,6,2,21,3,57,6/2/2015 14:03,2015.418843,7/1/3093,409.39,-999.999,34.0216,-118.2891,105,55,50,R,389111,L8,6/17/2015 19:32,...
LAC,2015,6,2,21,6,7,6/2/2015 14:06,2015.418847,7/1/3076,409.09,-999.999,33.8802,-117.8845,125,75,50,R,388947,L8,6/17/2015 20:51,...
LAC,2015,6,2,21,6,16,6/2/2015 14:06,2015.418848,7/1/3134,420.13,-999.999,34.2841,-118.4727,442,391,51,R,388983,L8,6/17/2015 17:57,...
LAC,2015,6,6,21,3,58,6/6/2015 14:03,2015.429802,9/1/3093,407.9,-999.999,34.0216,-118.2891,105,55,50,R,389113,L8,6/17/2015 19:48,...
LAC,2015,6,6,21,6,13,6/6/2015 14:06,2015.429806,9/1/3076,417.41,-999.999,33.8802,-117.8845,125,75,50,R,388949,L8,6/17/2015 21:07,...
LAC,2015,6,6,21,6,17,6/6/2015 14:06,2015.429806,9/1/3134,410.35,-999.999,34.2841,-118.4727,442,391,51,R,388985,L8,6/17/2015 18:12,...
LAC,2015,6,10,21,3,58,6/10/2015 14:03,2015.440761,11/1/3093,409.15,-999.999,34.0216,-118.2891,105,55,50,R,389115,L8,6/17/2015 20:04,C..
LAC,2015,6,10,21,6,6,6/10/2015 14:06,2015.440765,11/1/3076,408.81,-999.999,33.8802,-117.8845,125,75,50,R,388951,L8,6/17/2015 21:23,C..
LAC,2015,6,10,21,6,15,6/10/2015 14:06,2015.440765,11/1/3134,415.51,-999.999,34.2841,-118.4727,442,391,51,R,388987,L8,6/17/2015 18:28,C..
LAC,2015,6,14,21,4,4,6/14/2015 14:04,2015.45172,1/1/3137,431.37,-999.999,34.0216,-118.2891,105,55,50,R,390359,L8,7/11/2015 0:12,...
LAC,2015,6,14,21,4,23,6/14/2015 14:04,2015.451721,1/1/3019,418.29,-999.999,34.2841,-118.4727,442,391,51,R,390347,L8,7/10/2015 22:37,...
LAC,2015,6,14,21,5,57,6/14/2015 14:05,2015.451724,1/1/3005,422.17,-999.999,33.8802,-117.8845,125,75,50,R,390420,L8,7/13/2015 20:32,...
LAC,2015,6,18,21,3,57,6/18/2015 14:03,2015.462679,3/1/3137,424.04,-999.999,34.0216,-118.2891,105,55,50,R,390361,L8,7/11/2015 0:28,...
LAC,2015,6,18,21,4,17,6/18/2015 14:04,2015.462679,3/1/3019,418.59,-999.999,34.2841,-118.4727,442,391,51,R,390349,L8,7/10/2015 22:52,...
LAC,2015,6,18,21,5,52,6/18/2015 14:05,2015.462682,3/1/3005,424.6,-999.999,33.8802,-117.8845,125,75,50,R,390422,L8,7/13/2015 20:48,...
LAC,2015,6,22,21,3,57,6/22/2015 14:03,2015.473638,5/1/3137,410.65,-999.999,34.0216,-118.2891,105,55,50,R,390363,L8,7/11/2015 0:44,...
LAC,2015,6,22,21,4,20,6/22/2015 14:04,2015.473638,5/1/3019,425.34,-999.999,34.2841,-118.4727,442,391,51,R,390351,L8,7/10/2015 23:08,...
LAC,2015,6,22,21,5,45,6/22/2015 14:05,2015.473641,5/1/3005,408.81,-999.999,33.8802,-117.8845,125,75,50,R,390424,L8,7/13/2015 21:04,...
LAC,2015,6,26,21,3,54,6/26/2015 14:03,2015.484596,7/1/3137,416.16,-999.999,34.0216,-118.2891,105,55,50,R,390365,L8,7/11/2015 0:59,...
LAC,2015,6,26,21,4,19,6/26/2015 14:04,2015.484597,7/1/3019,416.22,-999.999,34.2841,-118.4727,442,391,51,R,390353,L8,7/10/2015 23:24,...
LAC,2015,6,26,21,6,4,6/26/2015 14:06,2015.484601,7/1/3005,429.94,-999.999,33.8802,-117.8845,125,75,50,R,390426,L8,7/13/2015 21:20,...
LAC,2015,6,30,21,3,57,6/30/2015 14:03,2015.495555,9/1/3137,425.05,-999.999,34.0216,-118.2891,105,55,50,R,390367,L8,7/11/2015 1:15,C..
LAC,2015,6,30,21,4,17,6/30/2015 14:04,2015.495556,9/1/3019,423.13,-999.999,34.2841,-118.4727,442,391,51,R,390355,L8,7/10/2015 23:40,...
LAC,2015,6,30,21,5,52,6/30/2015 14:05,2015.495559,9/1/3005,410.24,-999.999,33.8802,-117.8845,125,75,50,R,390428,L8,7/13/2015 21:35,C..
LAC,2015,7,4,21,3,59,7/4/2015 14:03,2015.506514,11/1/3137,411.59,-999.999,34.0216,-118.2891,105,55,50,R,390369,L8,7/11/2015 1:31,C..
LAC,2015,7,4,21,4,23,7/4/2015 14:04,2015.506515,11/1/3019,422.26,-999.999,34.2841,-118.4727,442,391,51,R,390357,L8,7/10/2015 23:56,...
LAC,2015,7,4,21,5,37,7/4/2015 14:05,2015.506518,11/1/3005,406.86,-999.999,33.8802,-117.8845,125,75,50,R,390430,L8,7/13/2015 21:51,...
LAC,2015,7,8,21,3,52,7/8/2015 14:03,2015.517473,1/1/3117,415.3,-999.999,34.0216,-118.2891,105,55,50,R,391729,L8,8/5/2015 23:09,C..
LAC,2015,7,8,21,4,12,7/8/2015 14:04,2015.517474,1/1/3086,417.01,-999.999,34.2841,-118.4727,442,391,51,R,391717,L8,8/11/2015 4:47,...
LAC,2015,7,8,21,6,2,7/8/2015 14:06,2015.517477,1/1/3933,407.11,-999.999,33.8802,-117.8845,125,75,50,R,391707,L8,8/6/2015 6:33,C..
LAC,2015,7,12,21,3,52,7/12/2015 14:03,2015.528432,3/1/3117,401.88,-999.999,34.0216,-118.2891,105,55,50,R,391731,L8,8/5/2015 23:24,C..
LAC,2015,7,12,21,4,9,7/12/2015 14:04,2015.528433,3/1/3086,408,-999.999,34.2841,-118.4727,442,391,51,R,391719,L8,8/11/2015 5:03,...
LAC,2015,7,12,21,5,23,7/12/2015 14:05,2015.528435,3/1/3933,420.07,-999.999,33.8802,-117.8845,125,75,50,R,391709,L8,8/6/2015 6:49,...
LAC,2015,7,16,21,3,58,7/16/2015 14:03,2015.539391,5/1/3117,409.05,-999.999,34.0216,-118.2891,105,55,50,R,391733,L8,8/5/2015 23:40,...
LAC,2015,7,16,21,4,14,7/16/2015 14:04,2015.539392,5/1/3086,413.71,-999.999,34.2841,-118.4727,442,391,51,R,391721,L8,8/11/2015 5:19,...
LAC,2015,7,16,21,5,46,7/16/2015 14:05,2015.539395,5/1/3933,416.2,-999.999,33.8802,-117.8845,125,75,50,R,391711,L8,8/6/2015 7:05,...
LAC,2015,7,20,21,3,49,7/20/2015 14:03,2015.55035,7/1/3117,413.25,-999.999,34.0216,-118.2891,105,55,50,R,391735,L8,8/5/2015 23:56,C..
LAC,2015,7,20,21,4,11,7/20/2015 14:04,2015.55035,7/1/3086,411.27,-999.999,34.2841,-118.4727,442,391,51,R,391723,L8,8/11/2015 5:34,C..
LAC,2015,7,20,21,5,41,7/20/2015 14:05,2015.550353,7/1/3933,402.9,-999.999,33.8802,-117.8845,125,75,50,R,391713,L8,8/6/2015 7:21,C..
LAC,2015,7,24,21,3,52,7/24/2015 14:03,2015.561309,9/1/3117,414.54,-999.999,34.0216,-118.2891,105,55,50,R,391737,L8,8/6/2015 0:12,C..
LAC,2015,7,24,21,4,7,7/24/2015 14:04,2015.561309,9/1/3086,408.64,-999.999,34.2841,-118.4727,442,391,51,R,391725,L8,8/11/2015 5:50,C..
LAC,2015,7,24,21,5,43,7/24/2015 14:05,2015.561312,9/1/3933,420.63,-999.999,33.8802,-117.8845,125,75,50,R,391715,L8,8/6/2015 7:37,C..
LAC,2015,7,28,21,3,56,7/28/2015 14:03,2015.572268,11/1/3117,408.75,-999.999,34.0216,-118.2891,105,55,50,R,391739,L8,8/6/2015 0:28,C..
LAC,2015,7,28,21,4,14,7/28/2015 14:04,2015.572268,11/1/3086,425.22,-999.999,34.2841,-118.4727,442,391,51,R,391727,L8,8/11/2015 6:06,...
LAC,2015,8,1,21,3,51,8/1/2015 14:03,2015.583227,1/1/3009,401.69,-999.999,34.0216,-118.2891,105,55,50,R,393243,L8,8/28/2015 3:53,C..
LAC,2015,8,1,21,4,5,8/1/2015 14:04,2015.583227,1/1/3744,417.9,-999.999,34.2841,-118.4727,442,391,51,R,393255,L8,8/28/2015 6:48,...
LAC,2015,8,1,21,5,21,8/1/2015 14:05,2015.583229,1/1/3024,406.5,-999.999,33.8802,-117.8845,125,75,50,R,393233,L8,8/28/2015 5:28,C..
LAC,2015,8,5,21,3,56,8/5/2015 14:03,2015.594186,3/1/3009,409.59,-999.999,34.0216,-118.2891,105,55,50,R,393245,L8,8/28/2015 4:09,C..
LAC,2015,8,5,21,4,4,8/5/2015 14:04,2015.594186,3/1/3744,412.64,-999.999,34.2841,-118.4727,442,391,51,R,393257,L8,8/28/2015 7:04,...
LAC,2015,8,5,21,5,43,8/5/2015 14:05,2015.594189,3/1/3024,413.73,-999.999,33.8802,-117.8845,125,75,50,R,393235,L8,8/28/2015 5:44,...
LAC,2015,8,9,21,3,54,8/9/2015 14:03,2015.605144,5/1/3009,407.19,-999.999,34.0216,-118.2891,105,55,50,R,393247,L8,8/28/2015 4:25,C..
LAC,2015,8,9,21,4,14,8/9/2015 14:04,2015.605145,5/1/3744,410.54,-999.999,34.2841,-118.4727,442,391,51,R,393259,L8,8/28/2015 7:20,...
LAC,2015,8,9,21,5,53,8/9/2015 14:05,2015.605148,5/1/3024,404.42,-999.999,33.8802,-117.8845,125,75,50,R,393237,L8,8/28/2015 6:00,...
LAC,2015,8,13,21,3,55,8/13/2015 14:03,2015.616103,7/1/3009,429.24,-999.999,34.0216,-118.2891,105,55,50,R,393249,L8,8/28/2015 4:41,...
LAC,2015,8,13,21,4,5,8/13/2015 14:04,2015.616104,7/1/3744,431.64,-999.999,34.2841,-118.4727,442,391,51,R,393261,L8,8/28/2015 7:35,...
LAC,2015,8,17,21,3,58,8/17/2015 14:03,2015.627062,9/1/3009,403.97,-999.999,34.0216,-118.2891,105,55,50,R,393251,L8,8/28/2015 4:56,C..
LAC,2015,8,17,21,4,3,8/17/2015 14:04,2015.627063,9/1/3744,410.29,-999.999,34.2841,-118.4727,442,391,51,R,393263,L8,8/28/2015 7:51,...
LAC,2015,8,17,21,5,27,8/17/2015 14:05,2015.627065,9/1/3024,400.37,-999.999,33.8802,-117.8845,125,75,50,R,393239,L8,8/28/2015 6:16,C..
LAC,2015,8,21,21,4,1,8/21/2015 14:04,2015.638021,11/1/3009,407.65,-999.999,34.0216,-118.2891,105,55,50,R,393253,L8,8/28/2015 5:12,C..
LAC,2015,8,21,21,4,13,8/21/2015 14:04,2015.638022,11/1/3744,415.83,-999.999,34.2841,-118.4727,442,391,51,R,393265,L8,8/28/2015 8:07,C..
LAC,2015,8,21,21,5,53,8/21/2015 14:05,2015.638025,11/1/3024,412.34,-999.999,33.8802,-117.8845,125,75,50,R,393241,L8,8/28/2015 6:32,C..
LAC,2015,8,25,21,3,55,8/25/2015 14:03,2015.64898,1/1/3052,401.99,-999.999,34.0216,-118.2891,105,55,50,R,393530,L8,9/8/2015 20:51,C..
LAC,2015,8,25,21,5,50,8/25/2015 14:05,2015.648984,1/1/3805,409.07,-999.999,33.8802,-117.8845,125,75,50,R,393518,L8,9/8/2015 19:15,...
LAC,2015,8,25,21,6,8,8/25/2015 14:06,2015.648984,1/1/3125,426.87,-999.999,34.2841,-118.4727,442,391,51,R,393542,L8,9/8/2015 17:40,...
LAC,2015,8,26,9,3,55,8/26/2015 2:03,2015.65035,3/1/3052,424.95,-999.999,34.0216,-118.2891,105,55,50,R,393532,L8,9/8/2015 21:07,C..
LAC,2015,8,26,9,5,40,8/26/2015 2:05,2015.650353,3/1/3805,446.07,-999.999,33.8802,-117.8845,125,75,50,R,393520,L8,9/8/2015 19:31,C..
LAC,2015,8,26,9,6,11,8/26/2015 2:06,2015.650354,3/1/3125,408.98,-999.999,34.2841,-118.4727,442,391,51,R,393544,L8,9/8/2015 17:56,...
LAC,2015,8,26,21,3,57,8/26/2015 14:03,2015.65172,5/1/3052,414.75,-999.999,34.0216,-118.2891,105,55,50,R,393534,L8,9/8/2015 21:22,C..
LAC,2015,8,26,21,5,48,8/26/2015 14:05,2015.651723,5/1/3805,410.84,-999.999,33.8802,-117.8845,125,75,50,R,393522,L8,9/8/2015 19:47,C..
LAC,2015,8,26,21,6,7,8/26/2015 14:06,2015.651724,5/1/3125,413.11,-999.999,34.2841,-118.4727,442,391,51,R,393546,L8,9/8/2015 18:12,...
LAC,2015,8,27,9,3,55,8/27/2015 2:03,2015.65309,7/1/3052,424.36,-999.999,34.0216,-118.2891,105,55,50,R,393536,L8,9/8/2015 21:38,C..
LAC,2015,8,27,9,5,41,8/27/2015 2:05,2015.653093,7/1/3805,418.71,-999.999,33.8802,-117.8845,125,75,50,R,393524,L8,9/8/2015 20:03,C..
LAC,2015,8,27,9,6,9,8/27/2015 2:06,2015.653094,7/1/3125,448.3,-999.999,34.2841,-118.4727,442,391,51,R,393548,L8,9/8/2015 18:27,C..
LAC,2015,8,27,21,3,59,8/27/2015 14:03,2015.65446,9/1/3052,422.04,-999.999,34.0216,-118.2891,105,55,50,R,393538,L8,9/8/2015 21:54,C..
LAC,2015,8,27,21,5,53,8/27/2015 14:05,2015.654463,9/1/3805,413.57,-999.999,33.8802,-117.8845,125,75,50,R,393526,L8,9/8/2015 20:19,C..
LAC,2015,8,27,21,6,8,8/27/2015 14:06,2015.654464,9/1/3125,417.66,-999.999,34.2841,-118.4727,442,391,51,R,393550,L8,9/8/2015 18:43,...
LAC,2015,8,28,9,3,57,8/28/2015 2:03,2015.655829,11/1/3052,415.88,-999.999,34.0216,-118.2891,105,55,50,R,393540,L8,9/8/2015 22:10,C..
LAC,2015,8,28,9,5,45,8/28/2015 2:05,2015.655833,11/1/3805,438.47,-999.999,33.8802,-117.8845,125,75,50,R,393528,L8,9/8/2015 20:35,C..
LAC,2015,8,28,9,6,11,8/28/2015 2:06,2015.655834,11/1/3125,437.89,-999.999,34.2841,-118.4727,442,391,51,R,393552,L8,9/8/2015 18:59,...
LAC,2015,8,28,21,3,54,8/28/2015 14:03,2015.657199,1/1/3933,413.36,-999.999,34.0216,-118.2891,105,55,50,R,394161,L8,9/15/2015 17:40,C..
LAC,2015,8,28,21,6,6,8/28/2015 14:06,2015.657203,1/1/3083,425.24,-999.999,34.2841,-118.4727,442,391,51,R,394173,L8,9/15/2015 19:15,...
LAC,2015,8,28,21,6,25,8/28/2015 14:06,2015.657204,1/1/3045,409.98,-999.999,33.8802,-117.8845,125,75,50,R,394149,L8,9/15/2015 20:51,...
LAC,2015,8,29,9,3,52,8/29/2015 2:03,2015.658569,3/1/3933,423.17,-999.999,34.0216,-118.2891,105,55,50,R,394163,L8,9/15/2015 17:56,C..
LAC,2015,8,29,9,6,6,8/29/2015 2:06,2015.658573,3/1/3045,423.37,-999.999,33.8802,-117.8845,125,75,50,R,394151,L8,9/15/2015 21:06,C..
LAC,2015,8,29,9,6,7,8/29/2015 2:06,2015.658573,3/1/3083,447.14,-999.999,34.2841,-118.4727,442,391,51,R,394175,L8,9/15/2015 19:31,...
LAC,2015,8,29,21,3,54,8/29/2015 14:03,2015.659939,5/1/3933,412.34,-999.999,34.0216,-118.2891,105,55,50,R,394165,L8,9/15/2015 18:11,C..
LAC,2015,8,29,21,6,6,8/29/2015 14:06,2015.659943,5/1/3083,422.5,-999.999,34.2841,-118.4727,442,391,51,R,394177,L8,9/15/2015 19:47,...
LAC,2015,8,29,21,6,20,8/29/2015 14:06,2015.659944,5/1/3045,405.17,-999.999,33.8802,-117.8845,125,75,50,R,394153,L8,9/15/2015 21:22,...
LAC,2015,8,30,9,3,51,8/30/2015 2:03,2015.661309,7/1/3933,410.88,-999.999,34.0216,-118.2891,105,55,50,R,394167,L8,9/15/2015 18:27,C..
LAC,2015,8,30,9,5,53,8/30/2015 2:05,2015.661313,7/1/3045,408.21,-999.999,33.8802,-117.8845,125,75,50,R,394155,L8,9/15/2015 21:38,C..
LAC,2015,8,30,9,6,8,8/30/2015 2:06,2015.661313,7/1/3083,444.46,-999.999,34.2841,-118.4727,442,391,51,R,394179,L8,9/15/2015 20:03,...
LAC,2015,8,30,21,3,56,8/30/2015 14:03,2015.662679,9/1/3933,415.06,-999.999,34.0216,-118.2891,105,55,50,R,394169,L8,9/15/2015 18:43,C..
LAC,2015,8,30,21,5,48,8/30/2015 14:05,2015.662682,9/1/3045,401.68,-999.999,33.8802,-117.8845,125,75,50,R,394157,L8,9/15/2015 21:54,C..
LAC,2015,8,30,21,6,6,8/30/2015 14:06,2015.662683,9/1/3083,411.92,-999.999,34.2841,-118.4727,442,391,51,R,394181,L8,9/15/2015 20:19,...
LAC,2015,8,31,9,3,52,8/31/2015 2:03,2015.664048,11/1/3933,421.12,-999.999,34.0216,-118.2891,105,55,50,R,394171,L8,9/15/2015 18:59,C..
LAC,2015,8,31,9,5,58,8/31/2015 2:05,2015.664052,11/1/3045,401.65,-999.999,33.8802,-117.8845,125,75,50,R,394159,L8,9/15/2015 22:10,C..
LAC,2015,8,31,9,6,15,8/31/2015 2:06,2015.664053,11/1/3083,437.2,-999.999,34.2841,-118.4727,442,391,51,R,394183,L8,9/15/2015 20:35,C..
LAC,2015,9,9,21,3,53,9/9/2015 14:03,2015.690076,1/1/3714,432.02,-999.999,34.0216,-118.2891,105,55,50,R,395371,L8,10/6/2015 19:49,C..
LAC,2015,9,9,21,5,32,9/9/2015 14:05,2015.690079,1/1/3027,442.24,-999.999,33.8802,-117.8845,125,75,50,R,395335,L8,10/8/2015 17:44,C..
LAC,2015,9,9,21,6,26,9/9/2015 14:06,2015.690081,1/1/3062,408.96,-999.999,34.2841,-118.4727,442,391,51,R,395419,L8,10/7/2015 21:18,C..
LAC,2015,9,13,21,3,50,9/13/2015 14:03,2015.701035,3/1/3714,402.29,-999.999,34.0216,-118.2891,105,55,50,R,395373,L8,10/6/2015 20:05,C..
LAC,2015,9,13,21,5,2,9/13/2015 14:05,2015.701037,3/1/3027,410.87,-999.999,33.8802,-117.8845,125,75,50,R,395337,L8,10/8/2015 18:00,C..
LAC,2015,9,13,21,6,34,9/13/2015 14:06,2015.70104,3/1/3062,413.84,-999.999,34.2841,-118.4727,442,391,51,R,395421,L8,10/7/2015 21:34,...
LAC,2015,9,17,21,3,51,9/17/2015 14:03,2015.711994,5/1/3714,407.15,-999.999,34.0216,-118.2891,105,55,50,R,395375,L8,10/6/2015 20:21,C..
LAC,2015,9,17,21,6,5,9/17/2015 14:06,2015.711998,5/1/3027,409.66,-999.999,33.8802,-117.8845,125,75,50,R,395339,L8,10/8/2015 18:16,...
LAC,2015,9,17,21,6,39,9/17/2015 14:06,2015.711999,5/1/3062,410.52,-999.999,34.2841,-118.4727,442,391,51,R,395423,L8,10/7/2015 21:49,...
LAC,2015,9,21,21,3,54,9/21/2015 14:03,2015.722953,7/1/3714,405.66,-999.999,34.0216,-118.2891,105,55,50,R,395377,L8,10/6/2015 20:37,C..
LAC,2015,9,21,21,5,44,9/21/2015 14:05,2015.722956,7/1/3027,407.43,-999.999,33.8802,-117.8845,125,75,50,R,395341,L8,10/8/2015 18:32,C..
LAC,2015,9,21,21,6,32,9/21/2015 14:06,2015.722958,7/1/3062,406.16,-999.999,34.2841,-118.4727,442,391,51,R,395425,L8,10/7/2015 22:05,C..
LAC,2015,9,25,21,3,54,9/25/2015 14:03,2015.733912,9/1/3714,420.36,-999.999,34.0216,-118.2891,105,55,50,R,395379,L8,10/6/2015 20:53,C..
LAC,2015,9,25,21,6,0,9/25/2015 14:06,2015.733916,9/1/3027,429.05,-999.999,33.8802,-117.8845,125,75,50,R,395343,L8,10/8/2015 18:48,...
LAC,2015,9,25,21,6,35,9/25/2015 14:06,2015.733917,9/1/3062,428.7,-999.999,34.2841,-118.4727,442,391,51,R,395427,L8,10/7/2015 22:21,...
LAC,2015,9,29,21,3,51,9/29/2015 14:03,2015.74487,11/1/3714,425.52,-999.999,34.0216,-118.2891,105,55,50,R,395381,L8,10/6/2015 21:09,C..
LAC,2015,9,29,21,6,10,9/29/2015 14:06,2015.744875,11/1/3027,418.48,-999.999,33.8802,-117.8845,125,75,50,R,395345,L8,10/8/2015 19:04,...
LAC,2015,9,29,21,6,40,9/29/2015 14:06,2015.744876,11/1/3062,432.4,-999.999,34.2841,-118.4727,442,391,51,R,395429,L8,10/7/2015 22:37,...
LAC,2015,10,3,21,4,3,10/3/2015 14:04,2015.75583,1/1/3084,413.5,-999.999,34.0216,-118.2891,105,55,50,R,396909,L8,11/2/2015 22:46,C..
LAC,2015,10,3,21,4,22,10/3/2015 14:04,2015.75583,1/1/3076,418.61,-999.999,34.2841,-118.4727,442,391,51,R,396889,L8,11/4/2015 17:15,...
LAC,2015,10,3,21,8,0,10/3/2015 14:08,2015.755837,1/1/3748,405.96,-999.999,33.8802,-117.8845,125,75,50,R,396877,L8,11/3/2015 0:21,...
LAC,2015,10,7,21,3,49,10/7/2015 14:03,2015.766788,3/1/3084,427.57,-999.999,34.0216,-118.2891,105,55,50,R,396911,L8,11/2/2015 23:01,C..
LAC,2015,10,7,21,4,7,10/7/2015 14:04,2015.766789,3/1/3076,437.52,-999.999,34.2841,-118.4727,442,391,51,R,396891,L8,11/4/2015 17:31,...
LAC,2015,10,7,21,7,49,10/7/2015 14:07,2015.766796,3/1/3748,422.14,-999.999,33.8802,-117.8845,125,75,50,R,396879,L8,11/3/2015 0:37,...
LAC,2015,10,11,21,3,53,10/11/2015 14:03,2015.777747,5/1/3084,438.25,-999.999,34.0216,-118.2891,105,55,50,R,396913,L8,11/2/2015 23:17,C..
LAC,2015,10,11,21,4,7,10/11/2015 14:04,2015.777748,5/1/3076,404.41,-999.999,34.2841,-118.4727,442,391,51,R,396893,L8,11/4/2015 17:47,...
LAC,2015,10,11,21,7,28,10/11/2015 14:07,2015.777754,5/1/3748,430.1,-999.999,33.8802,-117.8845,125,75,50,R,396881,L8,11/3/2015 0:53,...
LAC,2015,10,15,21,3,50,10/15/2015 14:03,2015.788706,7/1/3084,413.95,-999.999,34.0216,-118.2891,105,55,50,R,396915,L8,11/2/2015 23:33,C..
LAC,2015,10,15,21,7,56,10/15/2015 14:07,2015.788714,7/1/3748,410.73,-999.999,33.8802,-117.8845,125,75,50,R,396883,L8,11/3/2015 1:09,C..
LAC,2015,10,19,21,3,54,10/19/2015 14:03,2015.799665,9/1/3084,410.94,-999.999,34.0216,-118.2891,105,55,50,R,396917,L8,11/2/2015 23:49,C..
LAC,2015,10,19,21,4,13,10/19/2015 14:04,2015.799666,9/1/3076,403.84,-999.999,34.2841,-118.4727,442,391,51,R,396897,L8,11/4/2015 18:03,...
LAC,2015,10,19,21,7,55,10/19/2015 14:07,2015.799673,9/1/3748,402.25,-999.999,33.8802,-117.8845,125,75,50,R,396885,L8,11/3/2015 1:24,...
LAC,2015,10,23,21,3,53,10/23/2015 14:03,2015.810624,11/1/3084,416.17,-999.999,34.0216,-118.2891,105,55,50,R,396919,L8,11/3/2015 0:05,...
LAC,2015,10,23,21,4,12,10/23/2015 14:04,2015.810624,11/1/3076,427.06,-999.999,34.2841,-118.4727,442,391,51,R,396899,L8,11/4/2015 18:19,...
LAC,2015,10,23,21,7,59,10/23/2015 14:07,2015.810632,11/1/3748,430.21,-999.999,33.8802,-117.8845,125,75,50,R,396887,L8,11/3/2015 1:40,...
LAC,2015,10,27,21,3,57,10/27/2015 14:03,2015.821583,1/1/3019,471.72,-999.999,34.0216,-118.2891,105,55,50,R,398169,L8,11/27/2015 17:31,...
LAC,2015,10,27,21,4,6,10/27/2015 14:04,2015.821583,1/1/3712,429.66,-999.999,34.2841,-118.4727,442,391,51,R,398193,L8,11/27/2015 20:42,...
LAC,2015,10,27,21,5,51,10/27/2015 14:05,2015.821586,1/1/3112,438.4,-999.999,33.8802,-117.8845,125,75,50,R,398181,L8,11/27/2015 19:06,...
LAC,2015,10,31,21,3,54,10/31/2015 14:03,2015.832542,3/1/3019,448.97,-999.999,34.0216,-118.2891,105,55,50,R,398171,L8,11/27/2015 17:47,...
LAC,2015,10,31,21,4,1,10/31/2015 14:04,2015.832542,3/1/3712,422.84,-999.999,34.2841,-118.4727,442,391,51,R,398195,L8,11/27/2015 20:57,...
LAC,2015,10,31,21,5,16,10/31/2015 14:05,2015.832544,3/1/3112,416.94,-999.999,33.8802,-117.8845,125,75,50,R,398183,L8,11/27/2015 19:22,...
LAC,2015,11,4,21,3,57,11/4/2015 13:03,2015.843501,5/1/3019,409.22,-999.999,34.0216,-118.2891,105,55,50,R,398173,L8,11/27/2015 18:03,...
LAC,2015,11,4,21,4,3,11/4/2015 13:04,2015.843501,5/1/3712,406.16,-999.999,34.2841,-118.4727,442,391,51,R,398197,L8,11/27/2015 21:13,...
LAC,2015,11,4,21,6,12,11/4/2015 13:06,2015.843505,5/1/3112,409.66,-999.999,33.8802,-117.8845,125,75,50,R,398185,L8,11/27/2015 19:38,...
LAC,2015,11,8,21,4,1,11/8/2015 13:04,2015.85446,7/1/3019,427.63,-999.999,34.0216,-118.2891,105,55,50,R,398175,L8,11/27/2015 18:18,...
LAC,2015,11,8,21,4,7,11/8/2015 13:04,2015.85446,7/1/3712,414.51,-999.999,34.2841,-118.4727,442,391,51,R,398199,L8,11/27/2015 21:29,...
LAC,2015,11,8,21,5,52,11/8/2015 13:05,2015.854463,7/1/3112,412.85,-999.999,33.8802,-117.8845,125,75,50,R,398187,L8,11/27/2015 19:54,...
LAC,2015,11,12,21,3,59,11/12/2015 13:03,2015.865419,9/1/3019,412.24,-999.999,34.0216,-118.2891,105,55,50,R,398177,L8,11/27/2015 18:34,...
LAC,2015,11,12,21,4,3,11/12/2015 13:04,2015.865419,9/1/3712,410.18,-999.999,34.2841,-118.4727,442,391,51,R,398201,L8,11/27/2015 21:45,...
LAC,2015,11,12,21,6,8,11/12/2015 13:06,2015.865423,9/1/3112,427.61,-999.999,33.8802,-117.8845,125,75,50,R,398189,L8,11/27/2015 20:10,...
LAC,2015,11,16,21,3,57,11/16/2015 13:03,2015.876377,11/1/3019,405.69,-999.999,34.0216,-118.2891,105,55,50,R,398179,L8,11/27/2015 18:50,...
LAC,2015,11,16,21,3,59,11/16/2015 13:03,2015.876377,11/1/3712,404.67,-999.999,34.2841,-118.4727,442,391,51,R,398203,L8,11/27/2015 22:01,...
LAC,2015,11,16,21,6,16,11/16/2015 13:06,2015.876382,11/1/3112,407.68,-999.999,33.8802,-117.8845,125,75,50,R,398191,L8,11/27/2015 20:25,...
LAC,2015,11,20,21,3,58,11/20/2015 13:03,2015.887336,1/1/3013,441.69,-999.999,34.0216,-118.2891,105,55,50,R,399181,L8,12/15/2015 17:55,...
LAC,2015,11,20,21,5,23,11/20/2015 13:05,2015.887339,1/1/3906,421.02,-999.999,34.2841,-118.4727,442,391,51,R,399193,L8,12/18/2015 4:56,...
LAC,2015,11,20,21,8,55,11/20/2015 13:08,2015.887346,1/1/3003,448.52,-999.999,33.8802,-117.8845,125,75,50,R,399205,L8,12/18/2015 3:20,...
